Temperature,Vibration,Power_Usage,Timestamp,Temperature_lag1,Temperature_lag2,Vibration_lag1,Vibration_lag2,Power_Usage_lag1,Power_Usage_lag2
0.45073838607503336,0.7965539580730935,0.07645669016741424,2025-01-01 03:15:00,0.5969520540786487,0.6909018470118579,0.8358124703491291,0.8617938591502514,0.0454269635236741,0.09929022691400663
0.039323226969454644,0.04012430153576506,0.3574190068885232,2025-01-01 03:20:00,0.45073838607503336,0.5969520540786487,0.7965539580730935,0.8358124703491291,0.07645669016741424,0.0454269635236741
0.5607275470004119,0.9399889408974546,0.05813248490072826,2025-01-01 03:25:00,0.039323226969454644,0.45073838607503336,0.04012430153576506,0.7965539580730935,0.3574190068885232,0.07645669016741424
0.36591624476507134,0.736310319672584,0.05593547620884098,2025-01-01 03:30:00,0.5607275470004119,0.039323226969454644,0.9399889408974546,0.04012430153576506,0.05813248490072826,0.3574190068885232
0.5367194046923563,0.8476952798171701,0.06439451011196398,2025-01-01 03:35:00,0.36591624476507134,0.5607275470004119,0.736310319672584,0.9399889408974546,0.05593547620884098,0.05813248490072826
0.4266972793770041,0.8769581602982455,0.12037556593413012,2025-01-01 03:40:00,0.5367194046923563,0.36591624476507134,0.8476952798171701,0.736310319672584,0.06439451011196398,0.05593547620884098
0.45097217056921124,0.7622457953297581,0.06277747891306859,2025-01-01 03:45:00,0.4266972793770041,0.5367194046923563,0.8769581602982455,0.8476952798171701,0.12037556593413012,0.06439451011196398
0.4047161500941765,0.8331879691189709,0.07073435093373664,2025-01-01 03:50:00,0.45097217056921124,0.4266972793770041,0.7622457953297581,0.8769581602982455,0.06277747891306859,0.12037556593413012
0.4679238013807807,0.0968150760540998,0.8304502663232604,2025-01-01 03:55:00,0.4047161500941765,0.45097217056921124,0.8331879691189709,0.7622457953297581,0.07073435093373664,0.06277747891306859
0.04079219809187681,0.09772699199809444,0.4068883702155818,2025-01-01 04:00:00,0.4679238013807807,0.4047161500941765,0.0968150760540998,0.8331879691189709,0.8304502663232604,0.07073435093373664
0.6082670424614205,0.09909486591408645,0.04654311313848127,2025-01-01 04:05:00,0.04079219809187681,0.4679238013807807,0.09772699199809444,0.0968150760540998,0.4068883702155818,0.8304502663232604
0.5155527914214718,0.6203202065047515,0.06090559511412504,2025-01-01 04:10:00,0.6082670424614205,0.04079219809187681,0.09909486591408645,0.09772699199809444,0.04654311313848127,0.4068883702155818
0.8410144407669481,0.7436309822252833,0.07536645101168357,2025-01-01 04:15:00,0.5155527914214718,0.6082670424614205,0.6203202065047515,0.09909486591408645,0.06090559511412504,0.04654311313848127
0.2601208864473695,0.082376406940851,0.8694008808165653,2025-01-01 04:20:00,0.8410144407669481,0.5155527914214718,0.7436309822252833,0.6203202065047515,0.07536645101168357,0.06090559511412504
0.5405308458686355,0.7402655953423847,0.054728727662599834,2025-01-01 04:25:00,0.2601208864473695,0.8410144407669481,0.082376406940851,0.7436309822252833,0.8694008808165653,0.07536645101168357
0.5812282205185866,0.8788321784163106,0.09881810068355573,2025-01-01 04:30:00,0.5405308458686355,0.2601208864473695,0.7402655953423847,0.082376406940851,0.054728727662599834,0.8694008808165653
0.5068836641053841,0.8394222791263986,0.04495826241655009,2025-01-01 04:35:00,0.5812282205185866,0.5405308458686355,0.8788321784163106,0.7402655953423847,0.09881810068355573,0.054728727662599834
0.3566209894126404,0.12189276451395295,0.885543515165395,2025-01-01 04:40:00,0.5068836641053841,0.5812282205185866,0.8394222791263986,0.8788321784163106,0.04495826241655009,0.09881810068355573
0.5515819009329063,0.8393183790714035,0.051977694542937235,2025-01-01 04:45:00,0.3566209894126404,0.5068836641053841,0.12189276451395295,0.8394222791263986,0.885543515165395,0.04495826241655009
0.5652277091855586,0.8269806761412439,0.03053047873590644,2025-01-01 04:50:00,0.5515819009329063,0.3566209894126404,0.8393183790714035,0.12189276451395295,0.051977694542937235,0.885543515165395
0.0006779866718871486,0.04954743295704322,0.12788116105097128,2025-01-01 04:55:00,0.5652277091855586,0.5515819009329063,0.8269806761412439,0.8393183790714035,0.03053047873590644,0.051977694542937235
0.603377102687666,0.5950499109104934,0.08231084932001617,2025-01-01 05:00:00,0.0006779866718871486,0.5652277091855586,0.04954743295704322,0.8269806761412439,0.12788116105097128,0.03053047873590644
0.6050028272665706,0.7308050524175181,0.07541669855413227,2025-01-01 05:05:00,0.603377102687666,0.0006779866718871486,0.5950499109104934,0.04954743295704322,0.08231084932001617,0.12788116105097128
0.5609066255410197,0.8569204779069862,0.06224710664189737,2025-01-01 05:10:00,0.6050028272665706,0.603377102687666,0.7308050524175181,0.5950499109104934,0.07541669855413227,0.08231084932001617
0.6054868005944439,0.7537805562225951,0.08300250225521164,2025-01-01 05:15:00,0.5609066255410197,0.6050028272665706,0.8569204779069862,0.7308050524175181,0.06224710664189737,0.07541669855413227
0.6449867969948997,0.7788740854223253,0.07865734656351961,2025-01-01 05:20:00,0.6054868005944439,0.5609066255410197,0.7537805562225951,0.8569204779069862,0.08300250225521164,0.06224710664189737
0.5098048971427043,0.6938656667116013,0.10662957643405721,2025-01-01 05:25:00,0.6449867969948997,0.6054868005944439,0.7788740854223253,0.7537805562225951,0.07865734656351961,0.08300250225521164
0.7505275975327926,0.6976994175749714,0.06922233952724441,2025-01-01 05:30:00,0.5098048971427043,0.6449867969948997,0.6938656667116013,0.7788740854223253,0.10662957643405721,0.07865734656351961
0.5834586296583785,0.7694941575387538,0.06740930235833575,2025-01-01 05:35:00,0.7505275975327926,0.5098048971427043,0.6976994175749714,0.6938656667116013,0.06922233952724441,0.10662957643405721
0.2134528038658041,0.03708458172244952,0.11611265988053418,2025-01-01 05:40:00,0.5834586296583785,0.7505275975327926,0.7694941575387538,0.6976994175749714,0.06740930235833575,0.06922233952724441
0.5601802553672733,0.7331003272181777,0.07483183664366833,2025-01-01 05:45:00,0.2134528038658041,0.5834586296583785,0.03708458172244952,0.7694941575387538,0.11611265988053418,0.06740930235833575
0.5014929727545892,0.5650620636373538,0.060473080908762404,2025-01-01 05:50:00,0.5601802553672733,0.2134528038658041,0.7331003272181777,0.03708458172244952,0.07483183664366833,0.11611265988053418
0.5298716430321887,0.8890051957967245,0.05174343494530884,2025-01-01 05:55:00,0.5014929727545892,0.5601802553672733,0.5650620636373538,0.7331003272181777,0.060473080908762404,0.07483183664366833
0.6540347527538376,0.8413584184784285,0.11314690218782233,2025-01-01 06:00:00,0.5298716430321887,0.5014929727545892,0.8890051957967245,0.5650620636373538,0.05174343494530884,0.060473080908762404
0.6911593778762207,0.7241024249373321,0.07732698405551364,2025-01-01 06:05:00,0.6540347527538376,0.5298716430321887,0.8413584184784285,0.8890051957967245,0.11314690218782233,0.05174343494530884
0.43699553476508934,0.8920248987510974,0.03668038199967249,2025-01-01 06:10:00,0.6911593778762207,0.6540347527538376,0.7241024249373321,0.8413584184784285,0.07732698405551364,0.11314690218782233
0.6032675660309781,0.8562694112631635,0.05809497569850707,2025-01-01 06:15:00,0.43699553476508934,0.6911593778762207,0.8920248987510974,0.7241024249373321,0.03668038199967249,0.07732698405551364
0.4784033106297104,0.729061083696128,0.08209443251981541,2025-01-01 06:20:00,0.6032675660309781,0.43699553476508934,0.8562694112631635,0.8920248987510974,0.05809497569850707,0.03668038199967249
0.6378372659530261,0.7618776819166739,0.04638856207835199,2025-01-01 06:25:00,0.4784033106297104,0.6032675660309781,0.729061083696128,0.8562694112631635,0.08209443251981541,0.05809497569850707
0.21978067947008414,0.0,0.8592987160950397,2025-01-01 06:30:00,0.6378372659530261,0.4784033106297104,0.7618776819166739,0.729061083696128,0.04638856207835199,0.08209443251981541
0.7313618751386547,0.6204083004726754,0.07574578333942777,2025-01-01 06:35:00,0.21978067947008414,0.6378372659530261,0.0,0.7618776819166739,0.8592987160950397,0.04638856207835199
0.45136630862909943,0.560445126684293,0.06833568054888026,2025-01-01 06:40:00,0.7313618751386547,0.21978067947008414,0.6204083004726754,0.0,0.07574578333942777,0.8592987160950397
0.5698971266754219,0.7913695417555385,0.07852800740298363,2025-01-01 06:45:00,0.45136630862909943,0.7313618751386547,0.560445126684293,0.6204083004726754,0.06833568054888026,0.07574578333942777
0.47075438262816716,0.8696281281131936,0.035348290855063615,2025-01-01 06:50:00,0.5698971266754219,0.45136630862909943,0.7913695417555385,0.560445126684293,0.07852800740298363,0.06833568054888026
0.48668143263632513,0.01869427685189054,0.45542041929012766,2025-01-01 06:55:00,0.47075438262816716,0.5698971266754219,0.8696281281131936,0.7913695417555385,0.035348290855063615,0.07852800740298363
0.6730453723630433,0.6347268277000226,0.07334577530298703,2025-01-01 07:00:00,0.48668143263632513,0.47075438262816716,0.01869427685189054,0.8696281281131936,0.45542041929012766,0.035348290855063615
0.46982018400198944,0.7554042611653191,0.05297473705285614,2025-01-01 07:05:00,0.6730453723630433,0.48668143263632513,0.6347268277000226,0.01869427685189054,0.07334577530298703,0.45542041929012766
0.6725788604689068,0.8867026037825303,0.045567843740869855,2025-01-01 07:10:00,0.46982018400198944,0.6730453723630433,0.7554042611653191,0.6347268277000226,0.05297473705285614,0.07334577530298703
0.5744860252251563,0.6390568705775929,0.07572006343633883,2025-01-01 07:15:00,0.6725788604689068,0.46982018400198944,0.8867026037825303,0.7554042611653191,0.045567843740869855,0.05297473705285614
0.5658062130651152,0.733301365623429,0.06360540721758548,2025-01-01 07:20:00,0.5744860252251563,0.6725788604689068,0.6390568705775929,0.8867026037825303,0.07572006343633883,0.045567843740869855
0.8121665198680509,0.6702319713114454,0.07429009608368328,2025-01-01 07:25:00,0.5658062130651152,0.5744860252251563,0.733301365623429,0.6390568705775929,0.06360540721758548,0.07572006343633883
0.5438601916271247,0.8398732253603537,0.06297101741372671,2025-01-01 07:30:00,0.8121665198680509,0.5658062130651152,0.6702319713114454,0.733301365623429,0.07429009608368328,0.06360540721758548
0.6450608003701139,0.8582796427217411,0.07994852746114206,2025-01-01 07:35:00,0.5438601916271247,0.8121665198680509,0.8398732253603537,0.6702319713114454,0.06297101741372671,0.07429009608368328
0.6403214103617964,0.7078476300817788,0.06838226892063318,2025-01-01 07:40:00,0.6450608003701139,0.5438601916271247,0.8582796427217411,0.8398732253603537,0.07994852746114206,0.06297101741372671
0.39797817639775646,0.044531895265072584,0.17016444844209927,2025-01-01 07:45:00,0.6403214103617964,0.6450608003701139,0.7078476300817788,0.8582796427217411,0.06838226892063318,0.07994852746114206
0.6630850562676225,0.5731209127235853,0.0436181797306243,2025-01-01 07:50:00,0.39797817639775646,0.6403214103617964,0.044531895265072584,0.7078476300817788,0.17016444844209927,0.06838226892063318
0.4713705503623139,0.7107318857050321,0.07332250876788102,2025-01-01 07:55:00,0.6630850562676225,0.39797817639775646,0.5731209127235853,0.044531895265072584,0.0436181797306243,0.17016444844209927
0.504788173635311,0.737660802895566,0.05345323523932705,2025-01-01 08:00:00,0.4713705503623139,0.6630850562676225,0.7107318857050321,0.5731209127235853,0.07332250876788102,0.0436181797306243
0.6297995559863027,0.74815497944108,0.05808527637062209,2025-01-01 08:05:00,0.504788173635311,0.4713705503623139,0.737660802895566,0.7107318857050321,0.05345323523932705,0.07332250876788102
0.5276248051453594,0.7612937149599261,0.03917305037153896,2025-01-01 08:10:00,0.6297995559863027,0.504788173635311,0.74815497944108,0.737660802895566,0.05808527637062209,0.05345323523932705
0.492626570413607,0.6666381532842258,0.0398806252556498,2025-01-01 08:15:00,0.5276248051453594,0.6297995559863027,0.7612937149599261,0.74815497944108,0.03917305037153896,0.05808527637062209
0.01977461126337518,0.11550935290599032,0.014986866637220743,2025-01-01 08:20:00,0.492626570413607,0.5276248051453594,0.6666381532842258,0.7612937149599261,0.0398806252556498,0.03917305037153896
0.4666808258156542,0.06185829820097114,0.8870015595581925,2025-01-01 08:25:00,0.01977461126337518,0.492626570413607,0.11550935290599032,0.6666381532842258,0.014986866637220743,0.0398806252556498
0.4236531721031912,0.6499137923910008,0.08773302366234526,2025-01-01 08:30:00,0.4666808258156542,0.01977461126337518,0.06185829820097114,0.11550935290599032,0.8870015595581925,0.014986866637220743
0.382384482944352,0.061402340228973805,0.05154212248521562,2025-01-01 08:35:00,0.4236531721031912,0.4666808258156542,0.6499137923910008,0.06185829820097114,0.08773302366234526,0.8870015595581925
0.4779413298334999,0.7414390582022484,0.09306512783303941,2025-01-01 08:40:00,0.382384482944352,0.4236531721031912,0.061402340228973805,0.6499137923910008,0.05154212248521562,0.08773302366234526
0.2445271929939651,0.09696706204476556,0.1856822066225871,2025-01-01 08:45:00,0.4779413298334999,0.382384482944352,0.7414390582022484,0.061402340228973805,0.09306512783303941,0.05154212248521562
0.5105042754240672,0.8159898879549914,0.0806175681065798,2025-01-01 08:50:00,0.2445271929939651,0.4779413298334999,0.09696706204476556,0.7414390582022484,0.1856822066225871,0.09306512783303941
0.49691986248048303,0.7202683421365585,0.04295734633375683,2025-01-01 08:55:00,0.5105042754240672,0.2445271929939651,0.8159898879549914,0.09696706204476556,0.0806175681065798,0.1856822066225871
0.616261999040606,0.9957931011876047,0.05796678083203976,2025-01-01 09:00:00,0.49691986248048303,0.5105042754240672,0.7202683421365585,0.8159898879549914,0.04295734633375683,0.0806175681065798
0.769452560870861,0.7992552170920896,0.05880179667993541,2025-01-01 09:05:00,0.616261999040606,0.49691986248048303,0.9957931011876047,0.7202683421365585,0.05796678083203976,0.04295734633375683
0.6319013216750151,0.7975991304701522,0.07911866816428978,2025-01-01 09:10:00,0.769452560870861,0.616261999040606,0.7992552170920896,0.9957931011876047,0.05880179667993541,0.05796678083203976
0.6836538328690016,0.7002017895504142,0.04522194507924548,2025-01-01 09:15:00,0.6319013216750151,0.769452560870861,0.7975991304701522,0.7992552170920896,0.07911866816428978,0.05880179667993541
0.5143091046483265,0.7701627651897313,0.06180249646900828,2025-01-01 09:20:00,0.6836538328690016,0.6319013216750151,0.7002017895504142,0.7975991304701522,0.04522194507924548,0.07911866816428978
0.34792016045675533,0.11870105870997165,0.6165343246942532,2025-01-01 09:25:00,0.5143091046483265,0.6836538328690016,0.7701627651897313,0.7002017895504142,0.06180249646900828,0.04522194507924548
0.5756194472969258,0.7519049972705565,0.06969987343605616,2025-01-01 09:30:00,0.34792016045675533,0.5143091046483265,0.11870105870997165,0.7701627651897313,0.6165343246942532,0.06180249646900828
0.626048394605021,0.8015815395909225,0.1250746131618326,2025-01-01 09:35:00,0.5756194472969258,0.34792016045675533,0.7519049972705565,0.11870105870997165,0.06969987343605616,0.6165343246942532
0.5964013568054595,0.6734980581473425,0.05044837684728088,2025-01-01 09:40:00,0.626048394605021,0.5756194472969258,0.8015815395909225,0.7519049972705565,0.1250746131618326,0.06969987343605616
0.35955893165748476,0.06033843829431335,0.6467366728307733,2025-01-01 09:45:00,0.5964013568054595,0.626048394605021,0.6734980581473425,0.8015815395909225,0.05044837684728088,0.1250746131618326
0.5766762792483324,0.7556083789587272,0.03441764507272741,2025-01-01 09:50:00,0.35955893165748476,0.5964013568054595,0.06033843829431335,0.6734980581473425,0.6467366728307733,0.05044837684728088
0.49960410425966495,0.881972008361958,0.07600664070784482,2025-01-01 09:55:00,0.5766762792483324,0.35955893165748476,0.7556083789587272,0.06033843829431335,0.03441764507272741,0.6467366728307733
0.630632487698223,0.6958219949707154,0.05193271473783146,2025-01-01 10:00:00,0.49960410425966495,0.5766762792483324,0.881972008361958,0.7556083789587272,0.07600664070784482,0.03441764507272741
0.5474985213364932,0.617807445070959,0.07921144155022897,2025-01-01 10:05:00,0.630632487698223,0.49960410425966495,0.6958219949707154,0.881972008361958,0.05193271473783146,0.07600664070784482
0.4676573774782403,0.8798680456230769,0.03934422026331578,2025-01-01 10:10:00,0.5474985213364932,0.630632487698223,0.617807445070959,0.6958219949707154,0.07921144155022897,0.05193271473783146
0.42655217226257336,0.6677474260768197,0.06987303214204316,2025-01-01 10:15:00,0.4676573774782403,0.5474985213364932,0.8798680456230769,0.617807445070959,0.03934422026331578,0.07921144155022897
0.5308627335539647,0.7248124381317467,0.08796999597239566,2025-01-01 10:20:00,0.42655217226257336,0.4676573774782403,0.6677474260768197,0.8798680456230769,0.06987303214204316,0.03934422026331578
0.471740821596385,0.7695486893522747,0.07745008039068982,2025-01-01 10:25:00,0.5308627335539647,0.42655217226257336,0.7248124381317467,0.6677474260768197,0.08796999597239566,0.06987303214204316
0.4969218537273383,0.7981280415656832,0.06657707780104027,2025-01-01 10:30:00,0.471740821596385,0.5308627335539647,0.7695486893522747,0.7248124381317467,0.07745008039068982,0.08796999597239566
0.5116340934316868,0.7713806011194998,0.03269908120288629,2025-01-01 10:35:00,0.4969218537273383,0.471740821596385,0.7981280415656832,0.7695486893522747,0.06657707780104027,0.07745008039068982
0.5723973637758359,0.7894092133771362,0.06330263898797364,2025-01-01 10:40:00,0.5116340934316868,0.4969218537273383,0.7713806011194998,0.7981280415656832,0.03269908120288629,0.06657707780104027
0.6181247003009355,0.6826840315407018,0.03323414323218852,2025-01-01 10:45:00,0.5723973637758359,0.5116340934316868,0.7894092133771362,0.7713806011194998,0.06330263898797364,0.03269908120288629
0.5779076335569138,0.6890689183246899,0.12767117256020635,2025-01-01 10:50:00,0.6181247003009355,0.5723973637758359,0.6826840315407018,0.7894092133771362,0.03323414323218852,0.06330263898797364
0.01706266457582656,0.11976496064463209,0.611431169319462,2025-01-01 10:55:00,0.5779076335569138,0.6181247003009355,0.6890689183246899,0.6826840315407018,0.12767117256020635,0.03323414323218852
0.5627941491363825,0.6294166808197035,0.06898018199474912,2025-01-01 11:00:00,0.01706266457582656,0.5779076335569138,0.11976496064463209,0.6890689183246899,0.611431169319462,0.12767117256020635
0.32396463138340936,0.10699813742870683,0.897832746476117,2025-01-01 11:05:00,0.5627941491363825,0.01706266457582656,0.6294166808197035,0.11976496064463209,0.06898018199474912,0.611431169319462
0.6361697893728978,0.7771288277077484,0.06693714727943509,2025-01-01 11:10:00,0.32396463138340936,0.5627941491363825,0.10699813742870683,0.6294166808197035,0.897832746476117,0.06898018199474912
0.06214877825632201,0.14849031288046388,0.7568190244869857,2025-01-01 11:15:00,0.6361697893728978,0.32396463138340936,0.7771288277077484,0.10699813742870683,0.06693714727943509,0.897832746476117
0.03118738690680886,0.03982032955443351,0.6601715104501217,2025-01-01 11:20:00,0.06214877825632201,0.6361697893728978,0.14849031288046388,0.7771288277077484,0.7568190244869857,0.06693714727943509
0.42388418510085224,0.7816473785055694,0.034500207919588265,2025-01-01 11:25:00,0.03118738690680886,0.06214877825632201,0.03982032955443351,0.14849031288046388,0.6601715104501217,0.7568190244869857
0.47505703113711084,0.6235405552845618,0.09387219550067366,2025-01-01 11:30:00,0.42388418510085224,0.03118738690680886,0.7816473785055694,0.03982032955443351,0.034500207919588265,0.6601715104501217
0.5020887582884167,0.8553583665028673,0.07330208344056643,2025-01-01 11:35:00,0.47505703113711084,0.42388418510085224,0.6235405552845618,0.7816473785055694,0.09387219550067366,0.034500207919588265
0.5032441079181263,0.7111559779902544,0.043140703976954624,2025-01-01 11:40:00,0.5020887582884167,0.47505703113711084,0.8553583665028673,0.6235405552845618,0.07330208344056643,0.09387219550067366
0.5606962782551044,0.9223226313245075,0.06219391652632813,2025-01-01 11:45:00,0.5032441079181263,0.5020887582884167,0.7111559779902544,0.8553583665028673,0.043140703976954624,0.07330208344056643
0.6635229562202232,0.04757161507838811,0.15745863301914947,2025-01-01 11:50:00,0.5606962782551044,0.5032441079181263,0.9223226313245075,0.7111559779902544,0.06219391652632813,0.043140703976954624
0.5070191797423675,0.6806137308110193,0.016093119619492766,2025-01-01 11:55:00,0.6635229562202232,0.5606962782551044,0.04757161507838811,0.9223226313245075,0.15745863301914947,0.06219391652632813
0.4543783900724879,0.7076410210859977,0.053191679571791904,2025-01-01 12:00:00,0.5070191797423675,0.6635229562202232,0.6806137308110193,0.04757161507838811,0.016093119619492766,0.15745863301914947
0.2798954977107446,0.06489801801428668,0.8772118329208378,2025-01-01 12:05:00,0.4543783900724879,0.5070191797423675,0.7076410210859977,0.6806137308110193,0.053191679571791904,0.016093119619492766
0.4791839458396946,0.7744206568218547,0.05144720096247254,2025-01-01 12:10:00,0.2798954977107446,0.4543783900724879,0.06489801801428668,0.7076410210859977,0.8772118329208378,0.053191679571791904
0.5006595143600228,0.700026510338805,0.08610447524581591,2025-01-01 12:15:00,0.4791839458396946,0.2798954977107446,0.7744206568218547,0.06489801801428668,0.05144720096247254,0.8772118329208378
0.5211364576666947,0.7874244875995682,0.044832405992923756,2025-01-01 12:20:00,0.5006595143600228,0.4791839458396946,0.700026510338805,0.7744206568218547,0.08610447524581591,0.05144720096247254
0.6028431490863233,0.13298774183255466,0.574980059499524,2025-01-01 12:25:00,0.5211364576666947,0.5006595143600228,0.7874244875995682,0.700026510338805,0.044832405992923756,0.08610447524581591
