Temperature,Vibration,Power_Usage,Timestamp,Temperature_lag1,Temperature_lag2,Vibration_lag1,Vibration_lag2,Power_Usage_lag1,Power_Usage_lag2
42.33,0.65,38.6,2025-01-01 01:50:00,27.35,43.47,8.81,3.09,35.34,54.32
54.84808938,49.32991417,8.428027935,2025-01-01 01:55:00,42.33,27.35,0.65,8.81,38.6,35.34
76.38592459,50.70443123,10.94726415,2025-01-01 02:00:00,54.84808938,42.33,49.32991417,0.65,8.428027935,38.6
85.38036566,52.38520414,12.47226144,2025-01-01 02:05:00,76.38592459,54.84808938,50.70443123,49.32991417,10.94726415,8.428027935
81.49273326,48.76968756,10.50633048,2025-01-01 02:10:00,85.38036566,76.38592459,52.38520414,50.70443123,12.47226144,10.94726415
69.56,3.16,81.24,2025-01-01 02:15:00,81.49273326,85.38036566,48.76968756,52.38520414,10.50633048,12.47226144
62.96823575,45.78376702,11.64068803,2025-01-01 02:20:00,69.56,81.49273326,3.16,48.76968756,81.24,10.50633048
90.92387276,52.43250822,13.34898487,2025-01-01 02:25:00,62.96823575,69.56,45.78376702,3.16,11.64068803,81.24
20.21,4.64,92.16,2025-01-01 02:30:00,90.92387276,62.96823575,52.43250822,45.78376702,13.34898487,11.64068803
77.00309879,56.57457227,11.24542245,2025-01-01 02:35:00,20.21,90.92387276,4.64,52.43250822,92.16,13.34898487
62.47,6.83,87.67,2025-01-01 02:40:00,77.00309879,20.21,56.57457227,4.64,11.24542245,92.16
78.29405581,52.33214991,15.24158618,2025-01-01 02:45:00,62.47,77.00309879,6.83,56.57457227,87.67,11.24542245
72.5049285,45.04303825,9.648291191,2025-01-01 02:50:00,78.29405581,62.47,52.33214991,6.83,15.24158618,87.67
72.56029734,44.7315879,9.329724438,2025-01-01 02:55:00,72.5049285,78.29405581,45.04303825,52.33214991,9.648291191,15.24158618
67.11341361,51.95902003,10.28677693,2025-01-01 03:00:00,72.56029734,72.5049285,44.7315879,45.04303825,9.329724438,9.648291191
81.17295832,56.87219047,13.4947264,2025-01-01 03:05:00,67.11341361,72.56029734,51.95902003,44.7315879,10.28677693,9.329724438
72.85865391,55.16273102,8.322828403,2025-01-01 03:10:00,81.17295832,67.11341361,56.87219047,51.95902003,13.4947264,10.28677693
59.91913689,52.57969609,11.30227248,2025-01-01 03:15:00,72.85865391,81.17295832,55.16273102,56.87219047,8.322828403,13.4947264
23.51,2.81,38.28,2025-01-01 03:20:00,59.91913689,72.85865391,52.57969609,55.16273102,11.30227248,8.322828403
69.6528823,62.01707793,9.542800169,2025-01-01 03:25:00,23.51,59.91913689,2.81,52.57969609,38.28,11.30227248
52.41260514,48.6159335,9.331845538,2025-01-01 03:30:00,69.6528823,23.51,62.01707793,2.81,9.542800169,38.28
67.52822617,55.94456686,10.14407372,2025-01-01 03:35:00,52.41260514,69.6528823,48.6159335,62.01707793,9.331845538,9.542800169
57.7915635,57.86993382,15.51932008,2025-01-01 03:40:00,67.52822617,52.41260514,55.94456686,48.6159335,10.14407372,9.331845538
59.93982619,50.32237207,9.988807962,2025-01-01 03:45:00,57.7915635,67.52822617,57.86993382,55.94456686,15.51932008,10.14407372
55.84629258,54.99005055,10.75281905,2025-01-01 03:50:00,59.93982619,57.7915635,50.32237207,57.86993382,9.988807962,15.51932008
61.44,6.54,83.7,2025-01-01 03:55:00,55.84629258,59.93982619,54.99005055,50.32237207,10.75281905,9.988807962
23.64,6.6,43.03,2025-01-01 04:00:00,61.44,55.84629258,6.54,54.99005055,83.7,10.75281905
73.86,6.69,8.43,2025-01-01 04:05:00,23.64,61.44,6.6,6.54,43.03,83.7
65.65503773,40.98430162,9.809071506,2025-01-01 04:10:00,73.86,23.64,6.69,6.6,8.43,43.03
94.4575198,49.09760043,11.19758878,2025-01-01 04:15:00,65.65503773,73.86,40.98430162,6.69,9.809071506,8.43
43.05,5.59,87.44,2025-01-01 04:20:00,94.4575198,65.65503773,49.09760043,40.98430162,11.19758878,9.809071506
67.86552848,48.87617299,9.21597472,2025-01-01 04:25:00,43.05,94.4575198,5.59,49.09760043,87.44,11.19758878
71.46713686,57.99323585,13.4493933,2025-01-01 04:30:00,67.86552848,43.05,48.87617299,5.59,9.21597472,87.44
64.88784324,55.40024033,8.27782418,2025-01-01 04:35:00,71.46713686,67.86552848,57.99323585,48.87617299,13.4493933,9.21597472
51.59,8.19,88.99,2025-01-01 04:40:00,64.88784324,71.46713686,55.40024033,57.99323585,8.27782418,13.4493933
68.84351718,55.39340417,8.951823204,2025-01-01 04:45:00,51.59,64.88784324,8.19,55.40024033,88.99,8.27782418
70.05113457,54.58163837,6.892482468,2025-01-01 04:50:00,68.84351718,51.59,55.39340417,8.19,8.951823204,88.99
20.09,3.43,16.24,2025-01-01 04:55:00,70.05113457,68.84351718,54.58163837,55.39340417,6.892482468,8.951823204
73.42725346,39.32162893,11.86438313,2025-01-01 05:00:00,20.09,70.05113457,3.43,54.58163837,16.24,6.892482468
73.57112572,48.25371148,11.2024135,2025-01-01 05:05:00,73.42725346,20.09,39.32162893,3.43,11.86438313,16.24
69.66873027,56.55154373,9.937882134,2025-01-01 05:10:00,73.57112572,73.42725346,48.25371148,39.32162893,11.2024135,11.86438313
73.61395606,49.76539711,11.93079497,2025-01-01 05:15:00,69.66873027,73.57112572,56.55154373,48.25371148,9.937882134,11.2024135
77.10959968,51.41643936,11.51357736,2025-01-01 05:20:00,73.61395606,69.66873027,49.76539711,56.55154373,11.93079497,9.937882134
65.14636452,45.82326473,14.19944358,2025-01-01 05:25:00,77.10959968,73.61395606,51.41643936,49.76539711,11.51357736,11.93079497
86.44967714,46.07550843,10.60763719,2025-01-01 05:30:00,65.14636452,77.10959968,45.82326473,51.41643936,14.19944358,11.51357736
71.66452208,50.79928196,10.43355113,2025-01-01 05:35:00,86.44967714,65.14636452,46.07550843,45.82326473,10.60763719,14.19944358
38.92,2.61,15.11,2025-01-01 05:40:00,71.66452208,86.44967714,50.79928196,46.07550843,10.43355113,10.60763719
69.60444846,48.40473032,11.14625563,2025-01-01 05:45:00,38.92,71.66452208,2.61,50.79928196,15.11,10.43355113
64.41078153,37.34856239,9.767541914,2025-01-01 05:50:00,69.60444846,38.92,48.40473032,2.61,11.14625563,15.11
66.92221765,58.662575,8.929329826,2025-01-01 05:55:00,64.41078153,69.60444846,37.34856239,48.40473032,9.767541914,11.14625563
77.91031947,55.52762966,14.82523084,2025-01-01 06:00:00,66.92221765,64.41078153,58.662575,37.34856239,8.929329826,9.767541914
81.19574911,47.8127085,11.38583725,2025-01-01 06:05:00,77.91031947,66.92221765,55.52762966,58.662575,14.82523084,8.929329826
58.70293145,58.86125798,7.482990179,2025-01-01 06:10:00,81.19574911,77.91031947,47.8127085,55.52762966,11.38583725,14.82523084
73.41755976,56.50870645,9.539198572,2025-01-01 06:15:00,58.70293145,81.19574911,58.86125798,47.8127085,7.482990179,11.38583725
62.36740843,48.13896612,11.843603,2025-01-01 06:20:00,73.41755976,58.70293145,56.50870645,58.86125798,9.539198572,7.482990179
76.47688538,50.29815185,8.415160158,2025-01-01 06:25:00,62.36740843,73.41755976,48.13896612,56.50870645,11.843603,9.539198572
39.48,0.17,86.47,2025-01-01 06:30:00,76.47688538,62.36740843,50.29815185,48.13896612,8.415160158,11.843603
84.75356217,40.99009781,11.2340119,2025-01-01 06:35:00,39.48,76.47688538,0.17,50.29815185,86.47,8.415160158
59.97470635,37.04478854,10.52250106,2025-01-01 06:40:00,84.75356217,39.48,40.99009781,0.17,11.2340119,86.47
70.46436548,52.23858463,11.50115834,2025-01-01 06:45:00,59.97470635,84.75356217,37.04478854,40.99009781,10.52250106,11.2340119
61.69049884,57.38765041,7.355084087,2025-01-01 06:50:00,70.46436548,59.97470635,52.23858463,37.04478854,11.50115834,10.52250106
63.1,1.4,47.69,2025-01-01 06:55:00,61.69049884,70.46436548,57.38765041,52.23858463,7.355084087,11.50115834
79.59270826,41.93219301,11.00356547,2025-01-01 07:00:00,63.1,61.69049884,1.4,57.38765041,47.69,7.355084087
61.60782477,49.87222965,9.047558253,2025-01-01 07:05:00,79.59270826,63.1,41.93219301,1.4,11.00356547,47.69
79.55142321,58.51107472,8.336355584,2025-01-01 07:10:00,61.60782477,79.59270826,49.87222965,41.93219301,9.047558253,11.00356547
70.87047068,42.21709051,11.2315423,2025-01-01 07:15:00,79.55142321,61.60782477,58.51107472,49.87222965,8.336355584,9.047558253
70.10233061,48.41795775,10.06830483,2025-01-01 07:20:00,70.87047068,79.55142321,42.21709051,58.51107472,11.2315423,8.336355584
91.90455626,44.26827303,11.09423823,2025-01-01 07:25:00,70.10233061,70.87047068,48.41795775,42.21709051,10.06830483,11.2315423
68.16016664,55.42991058,10.00739134,2025-01-01 07:30:00,91.90455626,70.10233061,44.26827303,48.41795775,11.09423823,10.06830483
77.11614878,56.64097071,11.63755529,2025-01-01 07:35:00,68.16016664,91.90455626,55.42991058,44.26827303,10.00739134,11.09423823
76.69672549,46.74321553,10.52697443,2025-01-01 07:40:00,77.11614878,68.16016664,56.64097071,55.42991058,11.63755529,10.00739134
55.25,3.1,20.3,2025-01-01 07:45:00,76.69672549,77.11614878,46.74321553,56.64097071,10.52697443,11.63755529
78.71124703,37.8787987,8.149150748,2025-01-01 07:50:00,55.25,76.69672549,3.1,46.74321553,20.3,10.52697443
61.74502803,46.93298668,11.00133144,2025-01-01 07:55:00,78.71124703,55.25,37.8787987,3.1,8.149150748,20.3
64.70239796,48.70478927,9.093503182,2025-01-01 08:00:00,61.74502803,78.71124703,46.93298668,37.8787987,11.00133144,8.149150748
75.76556963,49.39525926,9.538267252,2025-01-01 08:05:00,64.70239796,61.74502803,48.70478927,46.93298668,9.093503182,11.00133144
66.72337853,50.25972943,7.722333764,2025-01-01 08:10:00,75.76556963,64.70239796,49.39525926,48.70478927,9.538267252,9.093503182
63.62612873,44.03181584,7.790274414,2025-01-01 08:15:00,66.72337853,75.76556963,50.25972943,49.39525926,7.722333764,9.538267252
21.78,7.77,5.4,2025-01-01 08:20:00,63.62612873,66.72337853,44.03181584,50.25972943,7.790274414,7.722333764
61.33,4.24,89.13,2025-01-01 08:25:00,21.78,63.62612873,7.77,44.03181584,5.4,7.790274414
57.52216818,42.93142752,12.38501502,2025-01-01 08:30:00,61.33,21.78,4.24,7.77,89.13,5.4
53.87,4.21,8.91,2025-01-01 08:35:00,57.52216818,61.33,42.93142752,4.24,12.38501502,89.13
62.32652437,48.95338161,12.89699846,2025-01-01 08:40:00,53.87,57.52216818,4.21,42.93142752,8.91,12.38501502
41.67,6.55,21.79,2025-01-01 08:45:00,62.32652437,53.87,48.95338161,4.21,12.89699846,8.91
65.20825762,53.85849355,11.70179592,2025-01-01 08:50:00,41.67,62.32652437,6.55,48.95338161,21.79,12.89699846
64.00607355,47.56044296,8.08569817,2025-01-01 08:55:00,65.20825762,41.67,53.85849355,6.55,11.70179592,21.79
74.56753219,65.68874267,9.526889426,2025-01-01 09:00:00,64.00607355,65.20825762,47.56044296,53.85849355,8.08569817,11.70179592
88.12448558,52.75742688,9.607066833,2025-01-01 09:05:00,74.56753219,64.00607355,65.68874267,47.56044296,9.526889426,8.08569817
75.95157025,52.64846377,11.55787301,2025-01-01 09:10:00,88.12448558,74.56753219,52.75742688,65.68874267,9.607066833,9.526889426
80.53152853,46.24015334,8.303142732,2025-01-01 09:15:00,75.95157025,88.12448558,52.64846377,52.75742688,11.55787301,9.607066833
65.54497479,50.84327336,9.895191099,2025-01-01 09:20:00,80.53152853,75.95157025,46.24015334,52.64846377,8.303142732,11.55787301
50.82,7.98,63.16,2025-01-01 09:25:00,65.54497479,80.53152853,50.84327336,46.24015334,9.895191099,8.303142732
70.97077549,49.6419937,10.65348953,2025-01-01 09:30:00,50.82,65.54497479,7.98,50.84327336,63.16,9.895191099
75.43360192,52.91048852,15.97051801,2025-01-01 09:35:00,70.97077549,50.82,49.6419937,7.98,10.65348953,63.16
72.80991868,44.48316697,8.804979611,2025-01-01 09:40:00,75.43360192,70.97077549,52.91048852,49.6419937,15.97051801,10.65348953
51.85,4.14,66.06,2025-01-01 09:45:00,72.80991868,75.43360192,44.48316697,52.91048852,8.804979611,15.97051801
71.06430228,49.88565969,7.265724387,2025-01-01 09:50:00,51.85,72.80991868,4.14,44.48316697,66.06,8.804979611
64.24362174,58.19982265,11.25905917,2025-01-01 09:55:00,71.06430228,51.85,49.88565969,4.14,7.265724387,66.06
75.83928185,45.9519824,8.947504287,2025-01-01 10:00:00,64.24362174,71.06430228,58.19982265,49.88565969,11.25905917,7.265724387
68.48214905,40.81897313,11.56678102,2025-01-01 10:05:00,75.83928185,64.24362174,45.9519824,58.19982265,8.947504287,11.25905917
61.4164222,58.06139129,7.73876933,2025-01-01 10:10:00,68.48214905,75.83928185,40.81897313,45.9519824,11.56678102,8.947504287
57.77872191,44.10480104,10.67011606,2025-01-01 10:15:00,61.4164222,68.48214905,58.06139129,40.81897313,7.73876933,11.56678102
67.0099265,47.8594242,12.40776887,2025-01-01 10:20:00,57.77872191,61.4164222,44.10480104,58.06139129,10.67011606,7.73876933
61.77779604,50.80286991,11.39765684,2025-01-01 10:25:00,67.0099265,57.77872191,47.8594242,44.10480104,12.40776887,10.67011606
64.00624977,52.68326376,10.35364174,2025-01-01 10:30:00,61.77779604,67.0099265,50.80286991,47.8594242,11.39765684,12.40776887
65.30824348,50.92340153,7.100709561,2025-01-01 10:35:00,64.00624977,61.77779604,52.68326376,50.80286991,10.35364174,11.39765684
70.68562975,52.10960377,10.03923332,2025-01-01 10:40:00,65.30824348,64.00624977,50.92340153,52.68326376,7.100709561,10.35364174
74.73237625,45.08756303,7.152085695,2025-01-01 10:45:00,70.68562975,65.30824348,52.10960377,50.92340153,10.03923332,7.100709561
71.17327383,45.50766009,16.21983711,2025-01-01 10:50:00,74.73237625,70.68562975,45.08756303,52.10960377,7.152085695,10.03923332
21.54,8.05,62.67,2025-01-01 10:55:00,71.17327383,74.73237625,45.50766009,45.08756303,16.21983711,7.152085695
69.83577104,41.58280904,10.58438546,2025-01-01 11:00:00,21.54,71.17327383,8.05,45.50766009,62.67,16.21983711
48.7,7.21,90.17,2025-01-01 11:05:00,69.83577104,21.54,41.58280904,8.05,10.58438546,62.67
76.32931818,51.30160919,10.38821526,2025-01-01 11:10:00,48.7,69.83577104,7.21,41.58280904,90.17,10.58438546
25.53,9.94,76.63,2025-01-01 11:15:00,76.32931818,48.7,51.30160919,7.21,10.38821526,90.17
22.79,2.79,67.35,2025-01-01 11:20:00,25.53,76.32931818,9.94,51.30160919,76.63,10.38821526
57.54261221,51.59890967,7.273651991,2025-01-01 11:25:00,22.79,25.53,2.79,9.94,67.35,76.63
62.07127168,41.1961862,12.97449231,2025-01-01 11:30:00,57.54261221,22.79,51.59890967,2.79,7.273651991,67.35
64.46350695,56.44876377,10.99937022,2025-01-01 11:35:00,62.07127168,57.54261221,41.1961862,51.59890967,12.97449231,7.273651991
64.56575229,46.96089006,8.103303992,2025-01-01 11:40:00,64.46350695,62.07127168,56.44876377,41.1961862,10.99937022,12.97449231
69.6501151,60.85471359,9.932774871,2025-01-01 11:45:00,64.56575229,64.46350695,46.96089006,56.44876377,8.103303992,10.99937022
78.75,3.3,19.08,2025-01-01 11:50:00,69.6501151,64.56575229,60.85471359,46.96089006,9.932774871,8.103303992
64.89983601,44.95134648,5.506221332,2025-01-01 11:55:00,78.75,69.6501151,3.3,60.85471359,19.08,9.932774871
60.24126747,46.72962158,9.068388862,2025-01-01 12:00:00,64.89983601,78.75,44.95134648,3.3,5.506221332,19.08
44.8,4.44,88.19,2025-01-01 12:05:00,60.24126747,64.89983601,46.72962158,44.95134648,9.068388862,5.506221332
62.43649255,51.12342363,8.900885728,2025-01-01 12:10:00,44.8,60.24126747,4.44,46.72962158,88.19,9.068388862
64.3370227,46.22862075,12.22864339,2025-01-01 12:15:00,62.43649255,44.8,51.12342363,4.44,8.900885728,88.19
66.1491772,51.97901767,8.265739569,2025-01-01 12:20:00,64.3370227,62.43649255,46.22862075,51.12342363,12.22864339,8.900885728
73.38,8.92,59.17,2025-01-01 12:25:00,66.1491772,64.3370227,51.97901767,46.22862075,8.265739569,12.22864339
58.77277978,47.25637546,12.95386885,2025-01-01 12:30:00,73.38,66.1491772,8.92,51.97901767,59.17,8.265739569
80.30999522,47.24847423,7.308258153,2025-01-01 12:35:00,58.77277978,73.38,47.25637546,8.92,12.95386885,59.17
85.23124077,57.71054976,7.486986211,2025-01-01 12:40:00,80.30999522,58.77277978,47.24847423,47.25637546,7.308258153,12.95386885
63.38213535,52.8449154,9.185927374,2025-01-01 12:45:00,85.23124077,80.30999522,57.71054976,47.24847423,7.486986211,7.308258153
74.01711722,45.1346553,12.22537675,2025-01-01 12:50:00,63.38213535,85.23124077,52.8449154,57.71054976,9.185927374,7.486986211
57.17,4.05,86.63,2025-01-01 12:55:00,74.01711722,63.38213535,45.1346553,52.8449154,12.22537675,9.185927374
88.86185901,53.06386953,8.198758531,2025-01-01 13:00:00,57.17,74.01711722,4.05,45.1346553,86.63,12.22537675
87.6545424,51.16892956,9.621759218,2025-01-01 13:05:00,88.86185901,57.17,53.06386953,4.05,8.198758531,86.63
78.57659623,52.70731364,11.36713865,2025-01-01 13:10:00,87.6545424,88.86185901,51.16892956,53.06386953,9.621759218,8.198758531
70.48084947,57.71621764,11.21370119,2025-01-01 13:15:00,78.57659623,87.6545424,52.70731364,51.16892956,11.36713865,9.621759218
72.23884024,55.74222855,12.91164464,2025-01-01 13:20:00,70.48084947,78.57659623,57.71621764,52.70731364,11.21370119,11.36713865
70.46980594,53.59476655,9.456689779,2025-01-01 13:25:00,72.23884024,70.48084947,55.74222855,57.71621764,12.91164464,11.21370119
68.44322765,48.98163125,6.24015123,2025-01-01 13:30:00,70.46980594,72.23884024,53.59476655,55.74222855,9.456689779,12.91164464
68.23052773,44.47147666,8.725384506,2025-01-01 13:35:00,68.44322765,70.46980594,48.98163125,53.59476655,6.24015123,9.456689779
67.61051953,46.4158884,11.09776767,2025-01-01 13:40:00,68.23052773,68.44322765,44.47147666,48.98163125,8.725384506,6.24015123
71.09394795,51.49376454,8.531652402,2025-01-01 13:45:00,67.61051953,68.23052773,46.4158884,44.47147666,11.09776767,8.725384506
78.21902504,47.53121708,9.367854288,2025-01-01 13:50:00,71.09394795,67.61051953,51.49376454,46.4158884,8.531652402,11.09776767
67.54611884,52.97377171,9.531960282,2025-01-01 13:55:00,78.21902504,71.09394795,47.53121708,51.49376454,9.367854288,8.531652402
70.4557184,49.55858976,6.059792365,2025-01-01 14:00:00,67.54611884,78.21902504,52.97377171,47.53121708,9.531960282,9.367854288
85.86016816,53.54054338,12.38821881,2025-01-01 14:05:00,70.4557184,67.54611884,49.55858976,52.97377171,6.059792365,9.531960282
52.21279751,51.61539637,11.79413239,2025-01-01 14:10:00,85.86016816,70.4557184,53.54054338,49.55858976,12.38821881,6.059792365
59.9837999,51.75724104,8.09616308,2025-01-01 14:15:00,52.21279751,85.86016816,51.61539637,53.54054338,11.79413239,12.38821881
76.92,1.85,76.29,2025-01-01 14:20:00,59.9837999,52.21279751,51.75724104,51.61539637,8.09616308,11.79413239
63.47376021,50.97368097,13.974552,2025-01-01 14:25:00,76.92,59.9837999,1.85,51.75724104,76.29,8.09616308
75.35,0.49,59.3,2025-01-01 14:30:00,63.47376021,76.92,50.97368097,1.85,13.974552,76.29
83.45420046,46.65927957,12.82091829,2025-01-01 14:35:00,75.35,63.47376021,0.49,50.97368097,59.3,13.974552
74.78979826,52.18279902,9.914353237,2025-01-01 14:40:00,83.45420046,75.35,46.65927957,0.49,12.82091829,59.3
77.87084604,61.45471286,10.49300956,2025-01-01 14:45:00,74.78979826,83.45420046,52.18279902,46.65927957,9.914353237,12.82091829
87.52270443,57.60658026,6.870394457,2025-01-01 14:50:00,77.87084604,74.78979826,61.45471286,52.18279902,10.49300956,9.914353237
62.67,0.51,78.45,2025-01-01 14:55:00,87.52270443,77.87084604,57.60658026,61.45471286,6.870394457,10.49300956
67.48,5.15,99.77,2025-01-01 15:00:00,62.67,87.52270443,0.51,57.60658026,78.45,6.870394457
70.26885839,52.15961272,14.82335335,2025-01-01 15:05:00,67.48,62.67,5.15,0.51,99.77,78.45
66.47,8.64,81.79,2025-01-01 15:10:00,70.26885839,67.48,52.15961272,5.15,14.82335335,99.77
53.71,9.09,77.16,2025-01-01 15:15:00,66.47,70.26885839,8.64,52.15961272,81.79,14.82335335
61.01585329,52.29986071,6.307624276,2025-01-01 15:20:00,53.71,66.47,9.09,8.64,77.16,81.79
68.8767195,47.09738275,11.73831213,2025-01-01 15:25:00,61.01585329,53.71,52.29986071,9.09,6.307624276,77.16
43.49030192,54.20310013,11.10459988,2025-01-01 15:30:00,68.8767195,61.01585329,47.09738275,52.29986071,11.73831213,6.307624276
76.54365656,48.54094366,11.30304398,2025-01-01 15:35:00,43.49030192,68.8767195,54.20310013,47.09738275,11.10459988,11.73831213
63.49357431,49.14907689,7.829698947,2025-01-01 15:40:00,76.54365656,43.49030192,48.54094366,54.20310013,11.30304398,11.10459988
57.85811387,40.12266717,11.33748331,2025-01-01 15:45:00,63.49357431,76.54365656,49.14907689,48.54094366,7.829698947,11.30304398
65.406391,50.88220778,7.361505611,2025-01-01 15:50:00,57.85811387,63.49357431,40.12266717,49.14907689,11.33748331,7.829698947
91.22156197,40.03132179,7.09764862,2025-01-01 15:55:00,65.406391,57.85811387,50.88220778,40.12266717,7.361505611,11.33748331
75.93101258,50.6318979,10.66771993,2025-01-01 16:00:00,91.22156197,65.406391,40.03132179,50.88220778,7.09764862,7.361505611
74.4770856,51.11619457,7.787412975,2025-01-01 16:05:00,75.93101258,91.22156197,50.6318979,40.03132179,10.66771993,7.09764862
62.4,8.36,74.25,2025-01-01 16:10:00,74.4770856,75.93101258,51.11619457,50.6318979,7.787412975,10.66771993
62.09525545,50.56635205,11.40901308,2025-01-01 16:15:00,62.4,74.4770856,8.36,51.11619457,74.25,7.787412975
77.94,5.45,48.33,2025-01-01 16:20:00,62.09525545,62.4,50.56635205,8.36,11.40901308,74.25
67.52481364,49.81481601,9.517005108,2025-01-01 16:25:00,77.94,62.09525545,5.45,50.56635205,48.33,11.40901308
77.74634053,49.72115461,10.39789629,2025-01-01 16:30:00,67.52481364,77.94,49.81481601,5.45,9.517005108,48.33
69.25554084,59.57015677,11.20637486,2025-01-01 16:35:00,77.74634053,67.52481364,49.72115461,49.81481601,10.39789629,9.517005108
87.54794182,59.49940967,10.04780609,2025-01-01 16:40:00,69.25554084,77.74634053,59.57015677,49.72115461,11.20637486,10.39789629
81.88393273,45.97064967,9.625341963,2025-01-01 16:45:00,87.54794182,69.25554084,59.49940967,59.57015677,10.04780609,11.20637486
59.87895625,48.32612334,13.39991475,2025-01-01 16:50:00,81.88393273,87.54794182,45.97064967,59.49940967,9.625341963,10.04780609
61.91506397,51.90967726,8.898926301,2025-01-01 16:55:00,59.87895625,81.88393273,48.32612334,45.97064967,13.39991475,9.625341963
76.10370265,46.2212742,10.50040041,2025-01-01 17:00:00,61.91506397,59.87895625,51.90967726,48.32612334,8.898926301,13.39991475
73.84065449,53.31440634,13.49916781,2025-01-01 17:05:00,76.10370265,61.91506397,46.2212742,51.90967726,10.50040041,8.898926301
45.283555,46.9889397,14.85343297,2025-01-01 17:10:00,73.84065449,76.10370265,53.31440634,46.2212742,13.49916781,10.50040041
79.15402118,55.15141727,8.983719605,2025-01-01 17:15:00,45.283555,73.84065449,46.9889397,53.31440634,14.85343297,13.49916781
49.58265132,53.77145665,11.20423664,2025-01-01 17:20:00,79.15402118,45.283555,55.15141727,46.9889397,8.983719605,14.85343297
75.04987279,47.09159543,13.95288117,2025-01-01 17:25:00,49.58265132,79.15402118,53.77145665,55.15141727,11.20423664,8.983719605
79.63376129,55.11285216,13.16108137,2025-01-01 17:30:00,75.04987279,49.58265132,47.09159543,53.77145665,13.95288117,11.20423664
64.55080913,39.13665227,10.99972825,2025-01-01 17:35:00,79.63376129,75.04987279,55.11285216,47.09159543,13.16108137,13.95288117
84.43764604,46.73116831,13.04201245,2025-01-01 17:40:00,64.55080913,79.63376129,39.13665227,55.11285216,10.99972825,13.16108137
64.07606076,53.48193724,15.89818885,2025-01-01 17:45:00,84.43764604,64.55080913,46.73116831,39.13665227,13.04201245,10.99972825
79.25,6.5,49.23,2025-01-01 17:50:00,64.07606076,84.43764604,53.48193724,46.73116831,15.89818885,13.04201245
36.84,3.8,86.1,2025-01-01 17:55:00,79.25,64.07606076,6.5,53.48193724,49.23,15.89818885
66.77938484,43.86196092,13.0980403,2025-01-01 18:00:00,36.84,79.25,3.8,6.5,86.1,49.23
64.74244978,46.97142538,9.902695297,2025-01-01 18:05:00,66.77938484,36.84,43.86196092,3.8,13.0980403,86.1
75.19346514,49.92345075,7.941256984,2025-01-01 18:10:00,64.74244978,66.77938484,46.97142538,43.86196092,9.902695297,13.0980403
30.83,2.1,75.47,2025-01-01 18:15:00,75.19346514,64.74244978,49.92345075,46.97142538,7.941256984,9.902695297
24.8,5.09,33.44,2025-01-01 18:20:00,30.83,75.19346514,2.1,49.92345075,75.47,7.941256984
